RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|10||4|1|1||10000713|10000713||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|4||6|1|1||10000720|10000720||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|1||1|1|1||10000724|10000724||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|13||1|1|1||10000726|10000726||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|27||1|1|1||10000731|10000731||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|9||2|1|1||10000734|10000734||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|7||10|1|1||10000739|10000739||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|29||6|1|1||10000752|10000752||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|30||6|1|1||10000753|10000753||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|8||1|1|1||10000757|10000757||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NASIONAL|1COC04N0_SD1_AL_NAS54531|14||1|1|1||10000760|10000760||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|19||5|1|1||10000763|10000763||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|17||2|1|1||10000765|10000765||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|17||1|1|1||10000766|10000766||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|1||10|1|1||10000771|10000771||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|1||2|1|1||10000772|10000772||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||7|1|1||10000859|10000859||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|28||3|1|1||10000861|10000861||2|2|2|0|0.00|0|8|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|19||8|1|1||10000955|10000955||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|28||2|1|1||10000975|10000975||2|2|2|0|0.00|0|8|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|43||4|1|1||10001017|10001017||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|5||3|1|1||10001093|10001093||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|5||1|1|1||10001094|10001094||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|2||6|1|1||10001132|10001132||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|36||8|1|1||10001365|10001365||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NASIONAL|1COC04N0_SD1_AL_NAS54531|14||2|1|1||10001414|10001414||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49407|RAK BATTERY 1RAK  NON REGULAR ALL SOCIO NAS|1BAT01N0_SD1_AL_NAS49407|1||3|1|1||10001527|10001527||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|44||12|1|1||10001636|10001636||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|40||4|1|1||10001826|10001826||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|1||5|1|1||10002047|10002047||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|19||4|1|1||10002101|10002101||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|32||3|1|1||10002246|10002246||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|17||5|1|1||10002258|10002258||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||9|1|1||10002350|10002350||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|51534|MODUL BUAH IMPORT BAZAR NASIONAL|1BIB01N0_SD1_AL_NAS51534|2||27|1|1||10002531|10002531||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|9||1|1|1||10002560|10002560||2|1|5|0|0.00|0|10|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|12||4|1|1||10002564|10002564||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|29||3|1|1||10002565|10002565||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|13||4|1|1||10002595|10002595||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|13||3|1|1||10002602|10002602||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|5||23|1|1||10002676|10002676||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|1|1|1||10002765|10002765||2|1|3|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|1|1|4||10002766|10002766||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|2|1|2||10002767|10002767||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|1|1|2||10002768|10002768||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49388|CLOTHING APPAREL 1 RAK DOUBLE ALL SOCIO NASIONAL|1CNA01D0_SD1_AL_NAS49388|6||5|2|1||10002788|10002788||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49388|CLOTHING APPAREL 1 RAK DOUBLE ALL SOCIO NASIONAL|1CNA01D0_SD1_AL_NAS49388|6||5|1|1||10002789|10002789||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|1||1|1|1||10002835|10002835||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|6|ACRILIC MEDICINE|17|1|2||10002862|10002862||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|21||11|1|1||10002893|10002893||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|21||12|1|1||10002894|10002894||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|1|1|3||10002915|10002915||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|7||5|1|1||10002941|10002941||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|G|42122|MODUL DANCING UP SHELFING 4 ATAS|DU4AMKT42122|1||11|1|1||10002941|10002941||1|1|1|0|0.00|0|0|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|4||13|1|1||10002978|10002978||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||5|1|1||10002983|10002983||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|11||8|1|1||10002989|10002989||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|17||6|1|1||10003018|10003018||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|92700|BREAKFAST 2 RAK SINGLE MENENGAH BAWAH JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1BRE02D0_SD1_MB_JK192700|8||11|1|1||10003061|10003061||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49397|HOME CARE TOOLS ELECTRICAL 2 RAK SINGLE ALL SOCIO NASIONAL|1HNM02S0_SD1_AL_NAS49397|7||13|1|1||10003074|10003074||1|1|8|0|0.00|0|8|0||||||27/08/2026 06:27:52||||
|R|XXX|A|92700|BREAKFAST 2 RAK SINGLE MENENGAH BAWAH JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1BRE02D0_SD1_MB_JK192700|10||3|1|1||10003091|10003091||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|1||8|1|1||10003111|10003111||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|29||3|1|1||10003144|10003144||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|3||6|1|1||10003163|10003163||1|2|1|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|29||6|1|1||10003272|10003272||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|4||4|1|1||10003324|10003324||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|8||15|1|1||10003336|10003336||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|8||14|1|1||10003337|10003337||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|92700|BREAKFAST 2 RAK SINGLE MENENGAH BAWAH JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1BRE02D0_SD1_MB_JK192700|8||8|1|1||10003340|10003340||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|19||4|1|1||10003359|10003359||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|10||11|1|1||10003362|10003362||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49387|BABY KIDS CARE 1 RAK DOUBLE ALL SOCIO NASIONAL|1BKC01D0_SD1_AL_NAS49387|6||7|1|1||10003369|10003369||1|1|9|0|0.00|0|9|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|34||8|1|1||10003373|10003373||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|1||3|1|1||10003374|10003374||2|1|5|0|0.00|0|10|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|34||4|1|1||10003381|10003381||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|10||3|1|1||10003389|10003389||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|18||6|1|1||10003391|10003391||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|36||7|1|1||10003404|10003404||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|33||7|1|1||10003422|10003422||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|36||5|1|1||10003424|10003424||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|34||9|1|1||10003426|10003426||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|13||5|1|1||10003427|10003427||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|8||3|1|1||10003435|10003435||2|1|5|0|0.00|0|10|0||||||27/08/2026 06:27:52||||
|R|XXX|A|90912|JAM 1 WING RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1JAM01N0_SD1_AL_JK190912|1||4|1|1||10003457|10003457||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|28||14|1|1||10003479|10003479||2|1|1|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|17||5|1|1||10003481|10003481||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NASIONAL|1COC04N0_SD1_AL_NAS54531|5||1|1|1||10003485|10003485||2|1|6|0|0.00|0|12|0||||||27/08/2026 06:27:52||||
|R|XXX|G|42123|DANCING UP SHELFING 5 ATAS|DU5AMKT42123|1||6|1|1||10003485|10003485||1|3|4|0|0.00|0|0|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|17||6|1|1||10003491|10003491||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|24||6|1|1||10003498|10003498||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|4||9|1|1||10003503|10003503||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|37||7|1|1||10003507|10003507||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|53||16|1|1||10003511|10003511||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|6|ACRILIC MEDICINE|5|1|4||10003514|10003514||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|12||1|1|1||10003517|10003517||5|2|5|0|0.00|0|50|0||||||27/08/2026 06:27:52||||
|R|XXX|G|1481|MODUL PALING MURAH MAREKTING|PM1MKT01481|2||2|1|1||10003517|10003517||1|2|3|0|0.00|0|0|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|24||3|1|1||10003519|10003519||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|24||2|1|1||10003520|10003520||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49397|HOME CARE TOOLS ELECTRICAL 2 RAK SINGLE ALL SOCIO NASIONAL|1HNM02S0_SD1_AL_NAS49397|5|HANGER|5|1|1||10003530|10003530||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|1||7|1|1||10003550|10003550||1|2|1|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|G|24759|END GONDOLA PROMO 4A|EG4A24759|4||2|1|1||10003550|10003550||2|3|2|0|0.00|0|0|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|2||3|1|1||10003569|10003569||1|2|1|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|20||11|1|1||10003616|10003616||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|5||2|1|1||10003627|10003627||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|14||4|1|1||10003627|10003627||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|21||9|1|1||10003645|10003645||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|21||6|1|1||10003646|10003646||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|6|ACRILIC MEDICINE|10|1|4||10003650|10003650||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|32||2|1|1||10003653|10003653||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|26||8|1|1||10003682|10003682||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|25||9|1|1||10003683|10003683||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
